uniswap,wrapped-bitcoin,maker,filecoin,aave,curve-dao-token,nexo,the-graph,sandclock,euler
0.005018838984863643,13.821377591280157,0.662087037240239,0.006369762274069623,0.05863482758368271,0.0007889071493671117,0.0004268605329053189,7.756513943561788e-05,0.0022556107114472465,0.002092481204316486
0.00498893747536446,13.818145497028935,0.6597793476063554,0.006444946623192244,0.058825918326664776,0.0007897866937269403,0.00042699479613342805,7.772962523466683e-05,0.002259899721487472,0.002089520646853883
0.0049975372881961265,13.820469724524404,0.6641243901795827,0.0066483520991039696,0.05883859381820373,0.0007861869678833217,0.0004272570578696491,7.797530614771988e-05,0.0022509505387773698,0.002099590663737569
0.004987256673601763,13.821380584402016,0.6646129187166465,0.00626095161936477,0.058739771195538915,0.0007988590190883915,0.00042995862798737584,7.806347902068598e-05,0.0022025230989527315,0.00211655863498489
0.004982852655952713,13.873305284928236,0.6654056260435807,0.006125998027657114,0.05849813282608152,0.0007980284775322734,0.00043246181296960866,7.74291836382851e-05,0.0022091586521303806,0.0021292537755400447
0.004951150400630089,13.837898444699025,0.6548155732561444,0.005873795141241388,0.05806433586029994,0.0007911071029770099,0.0004240501380110805,7.696584789049217e-05,0.0022131563144006505,0.0021322464684946684
0.004970209947766305,13.770927745799328,0.6523853860804041,0.005936309124554725,0.058120454025069074,0.0007883839113045851,0.0004246787607906367,7.717573966459401e-05,0.002183289801448766,0.002127700990424006
0.0049820610983945255,13.829738817411647,0.6628747643141892,0.005937857373830126,0.05827184539380429,0.0007874825399877283,0.00042663334909319683,7.69344335124223e-05,0.002213116301238191,0.002144676887618869
0.004942662977023794,13.820305584582428,0.6545226697570558,0.005883345186302785,0.05854691129408866,0.0007884799920995662,0.00042759604713372095,7.755079518767596e-05,0.002193032850429253,0.0021550239023475502
0.004914156158474151,13.870487296466875,0.654679933839867,0.00561200240353842,0.05783665728143259,0.0007841677597168423,0.0004257713102066973,7.699015427535536e-05,0.002248861048680549,0.0021897320761857485
0.004958998582820741,13.940983269940348,0.6577509304188376,0.005623092079424351,0.05843548850026006,0.0007931423993029585,0.0004262134615809371,7.67125060127928e-05,0.002248762081679639,0.0021778229386791026
0.004962559898938865,13.939917505423066,0.6558178816539394,0.005518982328540445,0.05814106552935742,0.0007865276555339055,0.00042756574478380394,7.58218394972681e-05,0.0022338654651126843,0.0021951813933786734
0.004978858714311945,13.9677259108858,0.6570071390638451,0.00541961875584062,0.05836634697139868,0.0007897831441355999,0.0004277074484522293,7.663660114911026e-05,0.002223237769933301,0.0021921269888601287
0.005000523538259967,13.917626716530057,0.6482552902144991,0.005415825801674713,0.05890125130852712,0.0007973591580362701,0.00043449062774907353,7.647588952842724e-05,0.002233218773156422,0.0021649008925430225
0.005008534736670219,13.923099835737531,0.6512735106919402,0.005376869971418665,0.05875305844061688,0.0008023749819648706,0.0004452605259100111,7.661632276003574e-05,0.0022302240951053262,0.0021337440912944086
0.005002496585243877,13.987152640927478,0.6548196663570662,0.005287571993094524,0.05841872816763011,0.0007964604799570078,0.0004409728129721538,7.623385053966547e-05,0.00223677524453406,0.0021331306144882923
0.00496878763151722,14.075561155364232,0.6582915020767016,0.005302137516587295,0.05820228301130449,0.0007908073008157437,0.00044046279001192537,7.619763099751135e-05,0.0022085081605587712,0.002175962256528171
0.005003510335760042,14.119725400718885,0.6589244842760464,0.005253927192235095,0.058372368875447424,0.0007915260459557337,0.00043956975063659987,7.625448843304107e-05,0.0022129229810314704,0.0022028170839587078
0.005008252150069753,14.116327739763191,0.6599810267050273,0.005267941357340057,0.058645396554341776,0.0007962919674093025,0.0004403091696225312,7.695887221078036e-05,0.0022083317658552343,0.0021847193291075844
0.005063055355493104,14.185646024209394,0.661803099232445,0.0053189862350472355,0.05898038318323504,0.0008009238272169102,0.00044409803638876735,7.63020609608261e-05,0.002217600451469262,0.0021809203151508137
0.005061832519527925,14.19116130321673,0.657877624830601,0.005234825726233576,0.05896903863836938,0.000795241983472506,0.0004447218316194221,7.568587402861286e-05,0.0022300753179787794,0.0021853149382805273
0.005065726893832385,14.19610263975773,0.6544404272808547,0.005307434697741822,0.05925569514882112,0.0007958878061419972,0.000443930206221752,7.524061237819145e-05,0.0022106372811286547,0.002175437740227257
0.005130207631497645,14.249199334995264,0.6558666082579165,0.005389369157195467,0.0592558506092234,0.0008007078487129203,0.0004451122502699222,7.586836596840522e-05,0.0022437511426111616,0.002165188401308516
0.005035356341672412,14.18676242002263,0.6540206944522735,0.005263279349005255,0.05863979680028994,0.0007955286651840944,0.00044465720955180174,7.551234143072745e-05,0.002230777774381053,0.002178153985245956
0.0050394011212021835,14.407633085053515,0.6609900428301385,0.005249490266222761,0.05756981671509493,0.0007944254269730126,0.00044721835038154126,7.489500119138828e-05,0.0022733614814470955,0.002212569594634337
0.0050531457585999565,14.375058252066756,0.6554089623359858,0.005150800272357139,0.05793158764537353,0.0007889702882825759,0.00044315222042151447,7.446654905486955e-05,0.00233128883527306,0.002257857119929567
0.005058917251589968,14.461198374420198,0.6536269556917481,0.004967420838796126,0.05668835502684962,0.0007763070578593056,0.0004464057314098858,7.392376734155381e-05,0.002315437086541388,0.002248626577848495
0.005058917251589968,14.461198374420198,0.6542500659556689,0.005002241305400443,0.05668835502684962,0.0007819529432037792,0.0004490598495879474,7.3616217418022e-05,0.0023207204522083923,0.002248626577848495
0.005088048086064278,14.515858246507706,0.6538591989662724,0.005012093908251713,0.056713043343598994,0.0007854909554469945,0.00043351236389891875,7.367424678169595e-05,0.0022903361744346738,0.002249833754955561
0.00511000472429226,14.451333768346148,0.6562052824901231,0.00504279256055624,0.056819215269077517,0.0007934284009194796,0.00043610772686424694,7.398519621275704e-05,0.0022925130346741394,0.0022321178488728787
0.005055769269254307,14.416367104983259,0.6515778913449274,0.005098901863838764,0.05718585347137341,0.0007899487654706033,0.0004395149088326097,7.261060678302024e-05,0.0023062491216894582,0.002236498480891854
0.004976859145546402,14.375444386858073,0.6494569188938442,0.005048485868415617,0.057425950272903724,0.0007854900671508237,0.00044046344758428896,7.288726319833195e-05,0.0023174202122371607,0.002227091960150978
0.004964187192175757,14.415818874557834,0.6527435532026531,0.005049538130952901,0.057154204837896676,0.000792551552072816,0.0004411727496443382,7.316896215437645e-05,0.0022905389234985627,0.00223621055449338
0.005006060124762502,14.430448337142193,0.6501750229389116,0.005142769928023753,0.057473333356447484,0.0007965480309870723,0.0004425303435978052,7.339545113314538e-05,0.002285853620760366,0.0022635371334559645
0.0050420948746549045,14.405632808626033,0.6491744146541025,0.005183517598515043,0.05770590206778556,0.0008001529775104785,0.0004451710042214108,7.384894244346999e-05,0.0022460444434979914,0.002234530964606707
0.005079509610416803,14.38718910778447,0.6486982576391892,0.005140546367262265,0.05810082399798391,0.0008143114817438264,0.0004705935052266397,7.389187838184042e-05,0.0022581210761512213,0.00223056776019116
0.005067299288164926,14.482676642904545,0.6560343129405893,0.005131466150356045,0.05771723533237741,0.0008331386057156455,0.0004828916237765758,7.475438993476809e-05,0.002261706240867616,0.002276893805902757
0.005087953335620585,14.448994329134935,0.6521401645621415,0.005139373350751827,0.057968735662324834,0.0008286922898596237,0.00046012749367473624,7.470677748494665e-05,0.002170240681212274,0.0022941828735401877
0.005119196464032911,14.228907156722888,0.6439706543647902,0.005028151027472522,0.057780980954536286,0.0008207661246907453,0.00046121539866463733,7.394438715059667e-05,0.002152007141116796,0.0022602358697692794
0.005091436128223615,14.113562058326178,0.6450911471149913,0.0052548307654941406,0.0579334913007355,0.0008243591359982888,0.00045372538057016087,7.380828771690067e-05,0.002143037130266214,0.0024469150077582455
0.005168418526411233,14.007203724425409,0.6401753847415566,0.005057615971690424,0.05854761669525942,0.0008183976635064603,0.0004405181949204099,7.359325633304684e-05,0.002165612642788807,0.0023464687731599987
0.005103382005787963,14.062482498573981,0.6480447129981571,0.004982436093268604,0.0581923152306287,0.0008135686468781465,0.0004514617536948945,7.322403297267302e-05,0.002189167825277176,0.0023174552572095652
0.005089211699365437,14.031589622935197,0.6453801652154358,0.004957529614263649,0.05826366742738486,0.000819092323533367,0.00045231414538034393,7.312360871151969e-05,0.0021597439802874233,0.002321150922808664
0.005118990952019666,14.001130298166858,0.6481082055479798,0.00488780259387867,0.05836141596493115,0.0008121105926331838,0.00044857917277074444,7.229717338277835e-05,0.0021548498117035944,0.0023314071205852048
0.0050857368080282775,13.953489850582162,0.6433467536319776,0.00488488328088279,0.05808462158745986,0.0008173703397730272,0.00044462984549929237,7.2187723653106e-05,0.0021377062626525872,0.0023682545258234605
0.005090161256115846,13.968027998835254,0.6357410131163949,0.004982093251183519,0.05785265060847927,0.0008267432310751198,0.000447454173017947,7.257224561585939e-05,0.002126658140839127,0.0024520194464030276
0.005106564130966186,14.02272113740786,0.640807839275726,0.004969204980562748,0.05801677066391854,0.000820233656750357,0.00045327160667226575,7.190155861477781e-05,0.0021678670054102863,0.0023857470331995036
0.005073490070558665,14.0540142919309,0.6410635668246938,0.004995375099084803,0.057500172462526096,0.0008124618088728903,0.00046345879606304473,7.195185968320222e-05,0.0022117696681699752,0.0023964376693387597
0.005052691936826144,14.209804561252978,0.6441882604681443,0.005126108240654382,0.05758741886659189,0.0008157743668689087,0.00046211236233683803,7.262569177109709e-05,0.002183741041669602,0.0024323790459168503
0.005070375763485497,14.128266374257782,0.6397418300845638,0.005118895748282311,0.057740997024064974,0.000811436744642497,0.0004638467816601339,7.300861508297535e-05,0.002178422300213369,0.0027151426576945276
0.005089331425512413,14.141659269318637,0.6389245190142618,0.005111335409853862,0.05799207152720394,0.0008200354869927816,0.00045848007287541543,7.332399381832557e-05,0.0021430428453234765,0.0026612186514075823
0.00507532109854489,14.116867516056585,0.6441806451308287,0.0051763675234469935,0.05803308680415168,0.0008137128747510874,0.0004601581924443722,7.376600142735597e-05,0.002115371270054647,0.0026028706749652887
0.005123145057625366,14.133978536280857,0.6475027293658708,0.005114884205586574,0.058248342066249396,0.0008250548631689607,0.0004611794728275649,7.380454783516195e-05,0.00210078025441301,0.0027939441350080746
0.0051478230395825076,14.102518546670051,0.6474589161553388,0.005094073376322943,0.05915070245651052,0.0008246532348873143,0.00045604009963718685,7.365581066608326e-05,0.0020868367245623133,0.00275075029849477
0.005179974841468705,14.072039241676586,0.6477566856060154,0.005091990673288911,0.058621300694175836,0.0008250575543377977,0.00046459589852838634,7.435238911135289e-05,0.002113445630579978,0.002830967590722633
0.005202955548387889,14.099082942023923,0.6487665305089483,0.005102846698193453,0.05857901510059488,0.000819823082982531,0.0004664682681509308,7.404646407153766e-05,0.002083828234373159,0.003130456612569947
0.005226768020520447,14.10803899370036,0.6469525566973879,0.005147689682134525,0.058799682772664535,0.0008422996805381813,0.0004649094521542544,7.382292652525046e-05,0.002081279056392165,0.0030176038600189248
0.005163351527546667,14.113849485391498,0.6510206137607049,0.005078249127470583,0.05870355055152332,0.0008440389611942703,0.0004642495119967565,7.338432096437861e-05,0.002099697356809934,0.002871991172919666
0.0054725150328904055,14.102662288347481,0.6515795992290482,0.0050371205241453824,0.058437399741317016,0.0008481317565871589,0.00046057486464983984,7.338723578463197e-05,0.0020647626552468875,0.002867711295706672
0.005538190007369091,14.046177924939029,0.6480121363323246,0.0050797803699927395,0.05964453842067959,0.000851066364744597,0.0004578808636247247,7.363390404838606e-05,0.0020686450057752852,0.0027617625544440433
0.0055516882501139495,14.066955463598966,0.6516608393507224,0.005060209172453544,0.0593588617294575,0.0008484076894787858,0.00045479843138618607,7.360407411537558e-05,0.0020882054989054912,0.0028198381759932
0.00545703878402733,14.046830327965647,0.6441998800769977,0.005079751130729833,0.05981815382996956,0.0008525115753482185,0.000453315455027153,7.318371405404138e-05,0.002086254151167175,0.0028201619260400856
0.005479371332399913,14.065851961042373,0.6433755312341729,0.005124874030498496,0.05960322123539375,0.0008587972023988689,0.00045307253401336977,7.356795739955176e-05,0.0020816540728997484,0.002833071423019518
0.00547457014798595,14.082481492547595,0.646694087586211,0.005143678823329972,0.05965374812624808,0.0008438857874906471,0.0004582318713220606,7.36542577269682e-05,0.002061297099688411,0.0029271793672725303
0.0054601078141404795,14.088305251498197,0.6448642927358079,0.005080892405157481,0.05959908867849219,0.0008385477333981395,0.00045325434364720314,7.365728897153999e-05,0.0020933709492561197,0.0030289555605585573
0.00541336872036428,14.106696063447117,0.6472380909397204,0.0050416717663589496,0.059233773405659225,0.0008347606389499971,0.00045320355722514,7.361035497995679e-05,0.002065271644687644,0.00342312440974484
0.005395759598311793,14.099005332916368,0.6425963264179035,0.005023937784729083,0.059247857489220714,0.000839736046714177,0.00045538451170772055,7.429996729868814e-05,0.002086870930981435,0.004444025344460306
0.0054726972188855775,14.160394251981364,0.6447735169137502,0.005064149246152092,0.0596439187226564,0.0008347666826346104,0.00045787844438378145,7.422364245591294e-05,0.002083950610944028,0.004223691637572319
0.005524306033665491,14.19481693338171,0.647994135440368,0.00505019404791237,0.059413465615199425,0.000833639941188135,0.00045871964751719347,7.409388410652559e-05,0.0021228329220762776,0.0038201000043496043
0.005526154450486169,14.154697677755056,0.6480598356837434,0.004941931466171937,0.059294336090669544,0.0008307754709100425,0.00046689662370836963,7.329009574041664e-05,0.0021155655120188932,0.0038788321419712247
0.0054879518871810634,14.186110123712202,0.6507151779199839,0.005000943352056592,0.05918674028051292,0.0008227754499743802,0.0004606549097409139,7.295295625548983e-05,0.0021435657394108963,0.003769282668861027
0.005541324309961162,14.105316865540722,0.64228417887226,0.004980228108971602,0.05888347762853159,0.0008312942348644105,0.0004594592519404816,7.325226718794062e-05,0.00213171060330493,0.0038120168680782765
0.005370219331561662,14.04949802200075,0.641669596935444,0.004989308655881315,0.05888017713891598,0.0008324042683592401,0.0004615023355661837,7.355883191690256e-05,0.0020899681176398646,0.003717702423951356
0.005388519336208669,14.002433044193127,0.6425899549683808,0.004994398552006435,0.05928227777509018,0.0008299143047326732,0.0004610724869461955,7.434237615345727e-05,0.0020751151399819585,0.003650007643120218
0.005410867902426537,13.999025306411422,0.6428959522463434,0.005103578870666804,0.0590159706107738,0.0008248942771188914,0.0004617819567671678,7.437341224264951e-05,0.0020802922276867263,0.0037321403791598447
0.005460027183495348,13.995305755608253,0.6447264111360307,0.0051383280039377695,0.058884041380660876,0.0008355732141331936,0.0004658494069759517,7.562031757724613e-05,0.0020762792694163624,0.003933880609878015
0.005423971405524356,13.972142207715423,0.6463706160736936,0.00514258843702578,0.059133123902521276,0.000837908234485498,0.0004647614191189375,7.61645378983467e-05,0.002077578746146199,0.0036343573168495227
0.005409703845492006,13.998372177652644,0.6473855340807938,0.005177765252880317,0.059333913370982816,0.0008290397452734616,0.0004666504686935552,7.541665384984941e-05,0.0021150814201723353,0.0037236025779286857
0.0053825058338082985,14.081927801819456,0.6495128386537393,0.005163627403267086,0.059380782193535146,0.0008262273879967707,0.0004613045931599565,7.522898465185611e-05,0.002146051388138941,0.003712857084313217
0.005387302546318872,14.099614152296123,0.6470253446481361,0.005128648597215266,0.05963325835039266,0.0008268614167697836,0.0004563537856226406,7.41473138708792e-05,0.0021479968065201715,0.0037364806575556297
0.005360264700298148,14.091498413884535,0.6469588869162746,0.00514127276579336,0.05895870578229739,0.0008280139257054876,0.00045603859979184995,7.435411998507861e-05,0.002150313889776804,0.0036497784110895554
0.005425839521887687,14.08509724734469,0.6429654192219882,0.005149980567988998,0.05916850595164067,0.0008289134919023526,0.0004586057733083912,7.449067653345784e-05,0.002158683956381625,0.0035829765591389277
0.005443935155002935,14.126586739267564,0.6456922863700172,0.005093447112391153,0.0592344417166926,0.0008291718447092528,0.00045927940847886645,7.420888912319464e-05,0.0021479878642181043,0.003626807756760754
0.005414039143782669,14.13560563595433,0.6443435534050762,0.005111132767432061,0.05899808992966044,0.0008230554169234186,0.00046077877081035604,7.404257811404686e-05,0.0021522483575886825,0.0035467719893453693
0.005476539049683872,14.143702546836355,0.6445066310866335,0.005118700727453962,0.05926902668138175,0.0008337800557606412,0.0004476998996924044,7.464806979637595e-05,0.0021754393915486303,0.003415943762610983
0.005507086279687039,14.098820435603614,0.6502945402266941,0.005055935287485175,0.0602331132067364,0.000830656933873367,0.0004536988363917763,7.488325197720849e-05,0.002231908966956065,0.0034595817819000497
0.0054543730434808615,14.206978717442714,0.6502751755003136,0.00507365068019745,0.05956426199631472,0.0008274400719952312,0.00045355272864858924,7.514789513704957e-05,0.0021871359924461493,0.003732523254213695
0.005427475569020132,14.181927274902163,0.6522879481141713,0.004983435587318577,0.05931394686479606,0.0008190435014957244,0.00046044066843809324,7.429881598711667e-05,0.002230958668723736,0.0036223493704144443
0.005496058085572446,14.222672860004078,0.6563888571306519,0.005003525487233652,0.05918496907301298,0.0008282702971348555,0.00045848374225739,7.465351809279857e-05,0.0021966452332041926,0.003755442777634655
0.0054433460278370885,14.178832911241521,0.6567503897398631,0.00498544474657523,0.05942852562288632,0.0008245150570062494,0.00045882230327296957,7.456602156030475e-05,0.0021928943696480625,0.00366191565645682
0.00545089851306005,14.121041622932381,0.6559145198755509,0.004995629346886653,0.059531583122454185,0.0008264357549273704,0.00046102783165217847,7.448745177621799e-05,0.002178089791685169,0.0038630915617530225
0.00548487882085234,14.143663136365277,0.6547307636814551,0.004994088557155635,0.059566908465301195,0.0008276737610179143,0.00046170854392697005,7.487627747877494e-05,0.002202992206060412,0.003782631772049289
0.0054916484309434415,14.128959912962346,0.6593847500364293,0.004990765194439628,0.059890888704605,0.0008265420335499951,0.0004619816598952835,7.469053061471306e-05,0.0021919713746815055,0.0037447105691255176
0.005499430394045937,14.143095863077082,0.6577671540852942,0.005012775178593541,0.059756721342558994,0.0008278120634980991,0.0004576640025082177,7.482540983127396e-05,0.002169081198951026,0.0038898325293882973
0.0054880813082865895,14.155700088459438,0.655306344131101,0.005035649933068942,0.05984682285181238,0.0008266638220222313,0.0004582614371854847,7.477288145702072e-05,0.002174553120549124,0.003842821353673386
0.005485489331071399,14.07445325233591,0.654330315531635,0.005017772503630747,0.06010283477436866,0.0008251361560744169,0.00045778036279936214,7.579092921983781e-05,0.0021529036962406774,0.0037389903642879485
0.005475206458574203,14.063221195208056,0.6546740842180325,0.005015431210055234,0.060335744508861325,0.0008271905053207006,0.0004555413054611123,7.573540227806172e-05,0.002096655660798896,0.003640916876215219
0.005485895521138862,14.002106443331833,0.6519596377181222,0.0049570921457575265,0.06052610639148514,0.0008212342388106452,0.00045081549817342485,7.45939682410884e-05,0.00208538044092992,0.0036491771787315547
0.005459578673369609,13.884338185913805,0.6456648728547151,0.004990276366745702,0.06118666789757833,0.000829673970738427,0.0004513880207818156,7.53304742654556e-05,0.002109265127889012,0.003542509820774483
0.00547855778284343,13.963122015634013,0.6504273236857414,0.00501732151431164,0.06110011256093167,0.000834243822355234,0.0004514424031707754,7.518989169566972e-05,0.002104682408027108,0.0035544973647838917
0.005526021128547178,13.977095160708497,0.6548554314515582,0.004986630413137167,0.060881691205873105,0.0008317056067192228,0.00044932414820737684,7.485430013651026e-05,0.002116281444415763,0.003584076864334598
0.005447357182797286,13.97682150746138,0.6600148847850582,0.004996223354683217,0.06077121138805197,0.0008319911539027986,0.0004523579566260421,7.606019584843862e-05,0.0020987806271219414,0.0035958418145361527
0.005485197206041584,13.983195407143054,0.6609182474411068,0.004970207018112777,0.060560875021064615,0.000825909050815446,0.0004508470988556043,7.580367468007829e-05,0.0021802853127842327,0.0035300009104138152
0.005456475610173346,13.939253117028716,0.6629932134179269,0.004943422494961913,0.06083431850037299,0.0008243041414496028,0.00045180579487098723,7.514465471813089e-05,0.002218272176731448,0.003507157652581106
0.005456527795326319,13.965149905829485,0.6614055669172264,0.004969555177911755,0.06086447170206708,0.0008275775565788126,0.00045575128898841036,7.515082293517713e-05,0.0022699545236634145,0.0036141688873089855
0.0054420875548339175,13.925823882718197,0.6604530392414747,0.004966126023095968,0.06111717939265394,0.0008294726976748628,0.0004541795668857145,7.509799725358473e-05,0.0022749365703303463,0.0035957966225332754
0.005472059210835904,13.933503526940044,0.6588676600452897,0.0048837878733495495,0.06133893879781636,0.0008340451889939972,0.00044811821865998276,7.424680709939961e-05,0.002201908347075233,0.003580029015803598
0.00540483403445929,13.682385583180128,0.6520654170289585,0.004886379078746833,0.0604067473529066,0.0008280689453843365,0.0004497551811137991,7.402736492609141e-05,0.0022649059097516796,0.00347494359159772
0.005317750272803445,13.69871255935683,0.6489430181546819,0.004864214158200579,0.05999905865438149,0.0008260203188379393,0.000449127111558772,7.423669364518719e-05,0.002419647361207539,0.003556462375996389
0.005335086402060128,13.70518928159384,0.6458244083971332,0.004838293835223617,0.05999429386404281,0.0008443591017359964,0.000438238121302444,7.42305177912521e-05,0.0024421211310937216,0.00355027464910579
0.0053260449244691,13.667911130483905,0.6449777967287005,0.004880385643472156,0.059895565917715256,0.0008445566383340606,0.0004462943868086971,7.475551223820208e-05,0.0024403620503763144,0.0035150459469487113
0.005346720495241111,13.747089957974483,0.6429548340852336,0.004895530504626493,0.06000886030533393,0.0008462980995441841,0.0004436777681247095,7.524884577653226e-05,0.002336092303533561,0.0035529344121468308
0.005333575568322082,13.791468141176368,0.6432895706738183,0.0048937091236982595,0.0600667762283076,0.0008433699551176749,0.0004444991003452632,7.687461904929052e-05,0.0023524245847932664,0.00355135025511259
0.0053452509424786335,13.788880231126102,0.6492747985320886,0.004869805484396882,0.06000259951722801,0.000834479204136944,0.0004433538195681427,7.659290425792864e-05,0.002365708562129718,0.003573538047299665
